path,artist,style,genre,style_id,genre_id
103159.jpg,Winslow Homer,Realism,marina,97,21
57696.jpg,Theodore Gericault,Romanticism,animal painting,101,3
2690.jpg,George Romney,Rococo,portrait,99,27
101168.jpg,Alphonse Mucha,Art Nouveau (Modern),poster,10,28
19905.jpg,Paul Gauguin,Post-Impressionism,landscape,89,19
27065.jpg,Margareta Sterian,Expressionism,genre painting,30,15
512.jpg,Grandma Moses,Naïve Art (Primitivism),genre painting,64,15
97731.jpg,Richard Lindner,Mechanistic Cubism,portrait,55,27
21175.jpg,Kay Sage,Surrealism,cityscape,109,10
70420.jpg,Henri-Edmond Cross,Pointillism,landscape,87,19
33477.jpg,Thomas Theodor Heine,Art Nouveau (Modern),illustration,10,17
37973.jpg,Nicolae Grigorescu,Impressionism,portrait,41,27
50619.jpg,Vasily Polenov,Realism,landscape,97,19
96028.jpg,Ivan Shishkin,Realism,landscape,97,19
87230.jpg,Edward Burne-Jones,Romanticism,religious painting,101,30
59822.jpg,Willard Metcalf,Impressionism,landscape,41,19
15978.jpg,Robert Goodnough,Post-Painterly Abstraction,abstract,91,0
97315.jpg,Giorgio Vasari,Mannerism (Late Renaissance),allegorical painting,54,2
66595.jpg,Louis Wain,Outsider art,animal painting,85,3
58715.jpg,David Burliuk,Futurism,animal painting,35,3
25637.jpg,Ernst Ludwig Kirchner,Expressionism,genre painting,30,15
96889.jpg,Egon Schiele,Expressionism,portrait,30,27
97158.jpg,Rudolf von Alt,Romanticism,landscape,101,19
12307.jpg,Giovanni Boldini,Impressionism,portrait,41,27
85368.jpg,Karl Bryullov,Romanticism,portrait,101,27
39833.jpg,Henri Fantin-Latour,Realism,flower painting,97,14
96539.jpg,Pablo Picasso,Surrealism,portrait,109,27
69291.jpg,George Mavroides,Expressionism,nude painting (nu),30,24
31435.jpg,Andre Derain,Neoclassicism,still life,73,34
80075.jpg,Theodore Gericault,Romanticism,portrait,101,27
23236.jpg,Claude Monet,Impressionism,landscape,41,19
70996.jpg,Reza Abbasi,Safavid Period,miniature,102,22
13065.jpg,Albrecht Durer,Northern Renaissance,portrait,79,27
72845.jpg,Kitagawa Utamaro,Ukiyo-e,genre painting,121,15
92457.jpg,Andy Warhol,Pop Art,animal painting,88,3
37779.jpg,Kuzma Petrov-Vodkin,Symbolism,design,110,12
63153.jpg,Vangel Naumovski,Surrealism,nude painting (nu),109,24
52978.jpg,Juan Carreno de Miranda,Baroque,portrait,12,27
69887.jpg,Alfred Sisley,Impressionism,landscape,41,19
6805.jpg,Max Ernst,Surrealism,illustration,109,17
49772.jpg,Fra Angelico,Early Renaissance,religious painting,28,30
29987.jpg,Joan Miro,Surrealism,abstract,109,0
34572.jpg, Thalia Flora-Karavia ,Impressionism,cityscape,41,10
75146.jpg,Henri Matisse,Cubism,genre painting,23,15
16552.jpg,Alexander Liberman,Hard Edge Painting,abstract,38,0
80346.jpg,Maurice Quentin de La Tour,Rococo,sketch and study,99,33
39327.jpg,Zinaida Serebriakova,Expressionism,portrait,30,27
7864.jpg,Diego Rivera,Muralism,allegorical painting,60,2
67206.jpg,Perle Fine,Abstract Expressionism,abstract,1,0
49815.jpg,Konstantin Makovsky,Romanticism,portrait,101,27
8384.jpg,Anthony van Dyck,Baroque,religious painting,12,30
96502.jpg,Isaac Levitan,Realism,landscape,97,19
65612.jpg,Guido Reni,Baroque,religious painting,12,30
61981.jpg,Marc Chagall,Surrealism,genre painting,109,15
46984.jpg,Leo Valledor,Hard Edge Painting,abstract,38,0
23858.jpg,Paul Cezanne,Post-Impressionism,landscape,89,19
32962.jpg,Titian,High Renaissance,religious painting,39,30
96551.jpg,John William Waterhouse,Romanticism,mythological painting,101,23
96850.jpg,Alekos Kontopoulos ,Post-Impressionism,landscape,89,19
35638.jpg,Mark Rothko,Abstract Expressionism,abstract,1,0
15854.jpg,Horia Bernea,Post-Impressionism,landscape,89,19
72418.jpg,Vasily Surikov,Realism,sketch and study,97,33
30068.jpg,Edouard Cortes,Post-Impressionism,cityscape,89,10
64674.jpg,Edward Hicks,Naïve Art (Primitivism),religious painting,64,30
40844.jpg,Tosa Mitsuoki,Yamato-e,landscape,123,19
46385.jpg,Alfred Kubin,Symbolism,symbolic painting,110,35
90174.jpg,Paul Gauguin,Impressionism,landscape,41,19
89590.jpg,Amedeo Modigliani,Expressionism,portrait,30,27
70615.jpg,Mstislav Dobuzhinsky,Symbolism,cityscape,110,10
24146.jpg,William Merritt Chase,Impressionism,portrait,41,27
99079.jpg,Toyen,Expressionism,figurative,30,13
71222.jpg,Karl Edvard Diriks,Impressionism,landscape,41,19
59445.jpg,Vasily Polenov,Realism,genre painting,97,15
97259.jpg,John Bratby,Expressionism,self-portrait,30,31
31391.jpg,Eyvind Earle,Magic Realism,cityscape,53,10
98313.jpg,Julian Ashton,Impressionism,portrait,41,27
28038.jpg,Camille Corot,Realism,landscape,97,19
94485.jpg,Walter Crane,Neo-Romanticism,illustration,71,17
12186.jpg,Walter Sickert,Impressionism,genre painting,41,15
13792.jpg,Gustave Dore,Romanticism,illustration,101,17
39641.jpg,James Webb ,Romanticism,marina,101,21
54.jpg,Thomas Lawrence,Romanticism,portrait,101,27
29304.jpg,Kay Nielsen,Art Nouveau (Modern),illustration,10,17
42955.jpg,Giorgio de Chirico,Metaphysical art,cityscape,56,10
57314.jpg,Candido Portinari,Post-Impressionism,portrait,89,27
57055.jpg,Lovis Corinth,Expressionism,genre painting,30,15
68207.jpg,Keisai Eisen,Ukiyo-e,genre painting,121,15
8275.jpg,Utagawa Kuniyoshi,Ukiyo-e,genre painting,121,15
36521.jpg,Philip Guston,Neo-Expressionism,figurative,68,13
54617.jpg,Leonor Fini,Surrealism,symbolic painting,109,35
8416.jpg,Hans Hofmann,Expressionism,cityscape,30,10
7682.jpg,Kamal ud-Din Behzad,Timurid Period,miniature,117,22
6185.jpg,Mikhail Nesterov,Realism,history painting,97,16
102277.jpg,Abidin Dino,Abstract Expressionism,abstract,1,0
12946.jpg,Konstantin Makovsky,Romanticism,nude painting (nu),101,24
8639.jpg,Giovanni Battista Piranesi,Neoclassicism,mythological painting,73,23
56446.jpg,James McNeill Whistler,Tonalism,genre painting,118,15
41924.jpg,Giovanni Boldini,Realism,portrait,97,27
84295.jpg,Edouard Manet,Realism,portrait,97,27
39623.jpg,Edouard Manet,Impressionism,portrait,41,27
77485.jpg,Valentin Serov,Impressionism,portrait,41,27
41300.jpg,Vilhelm Hammershoi,Impressionism,interior,41,18
46126.jpg,Maxime Maufra,Post-Impressionism,landscape,89,19
43193.jpg,Edward Hopper,New Realism,cityscape,77,10
53900.jpg,Jean-Leon Gerome,Orientalism,genre painting,82,15
100046.jpg,Albrecht Durer,Northern Renaissance,portrait,79,27
27963.jpg,Gino Severini,Synthetic Cubism,genre painting,112,15
41895.jpg,Alexander Ivanov,Academicism,sketch and study,2,33
6427.jpg,Theo van Doesburg,Constructivism,design,20,12
34982.jpg,Francisco Goya,Romanticism,genre painting,101,15
102542.jpg,Galliano Mazzon,Concretism,abstract,19,0
43384.jpg,Roger Bissière,Art Informel,abstract,9,0
44832.jpg,Boris Kustodiev,Art Nouveau (Modern),portrait,10,27
21726.jpg,Karl Bodmer,Romanticism,portrait,101,27
1257.jpg,Laszlo Mednyanszky,Expressionism,genre painting,30,15
26006.jpg,Albrecht Durer,Northern Renaissance,design,79,12
75127.jpg,Alfred Sisley,Impressionism,landscape,41,19
18452.jpg,Georges de la Tour,Tenebrism,religious painting,116,30
14230.jpg,Andrei Rublev,Byzantine,religious painting,14,30
20271.jpg,Utagawa Kuniyoshi,Ukiyo-e,battle painting,121,4
4144.jpg,Tom Roberts,Impressionism,landscape,41,19
102312.jpg,Agnolo Bronzino,Mannerism (Late Renaissance),religious painting,54,30
14733.jpg,Juan Gris,Synthetic Cubism,still life,112,34
67939.jpg,Omar Rayo,Op Art,abstract,81,0
62830.jpg,Edvard Munch,Impressionism,landscape,41,19
22491.jpg,Camille Corot,Realism,self-portrait,97,31
72393.jpg,William-Adolphe Bouguereau,Realism,portrait,97,27
29490.jpg,Vasily Perov,Realism,portrait,97,27
23083.jpg,Georges de la Tour,Tenebrism,religious painting,116,30
101612.jpg,John Bratby,Expressionism,interior,30,18
94294.jpg,Theodor Philipsen,Impressionism,animal painting,41,3
31234.jpg,August Macke,Expressionism,genre painting,30,15
11050.jpg,Moise Kisling,Post-Impressionism,nude painting (nu),89,24
62198.jpg,Helen Dahm,Expressionism,symbolic painting,30,35
40443.jpg,Francisco Goya,Romanticism,capriccio,101,8
76568.jpg,Karl Bryullov,Romanticism,portrait,101,27
47989.jpg,Konstantin Somov,Symbolism,illustration,110,17
9596.jpg,John Atkinson Grimshaw,Romanticism,landscape,101,19
66742.jpg,Karl Bryullov,Romanticism,portrait,101,27
26995.jpg,Eugene Boudin,Impressionism,genre painting,41,15
84799.jpg,Ivan Shishkin,Realism,sketch and study,97,33
86749.jpg,Sam Francis,Abstract Expressionism,abstract,1,0
100032.jpg,Pieter Wenning,Impressionism,cityscape,41,10
65791.jpg,James Tissot,Realism,portrait,97,27
61447.jpg,Rene Magritte,Surrealism,symbolic painting,109,35
93995.jpg,Jules Breton,Realism,genre painting,97,15
84120.jpg,Fyodor Bronnikov,Romanticism,genre painting,101,15
22494.jpg,Alfred Sisley,Impressionism,landscape,41,19
25251.jpg,Thomas Cole,Romanticism,landscape,101,19
48384.jpg,Tom Thomson,Post-Impressionism,cloudscape,89,11
100258.jpg,Jean Helion,Expressionism,sketch and study,30,33
21445.jpg,Michelangelo,High Renaissance,religious painting,39,30
45391.jpg,Maxime Maufra,Post-Impressionism,marina,89,21
62670.jpg,George Pemba,Social Realism,portrait,104,27
20242.jpg,Vasily Perov,Realism,genre painting,97,15
57157.jpg,Pierre-Narcisse Guerin,Neoclassicism,sketch and study,73,33
101716.jpg,Marc Chagall,Cubism,religious painting,23,30
62839.jpg,Gabriele Munter,Expressionism,landscape,30,19
81059.jpg,Vincent van Gogh,Post-Impressionism,landscape,89,19
66972.jpg,Vincent van Gogh,Realism,landscape,97,19
55021.jpg,Henri Martin,Divisionism,landscape,27,19
38679.jpg,Fernand Khnopff,Symbolism,sketch and study,110,33
78536.jpg,Maerten van Heemskerck,Mannerism (Late Renaissance),sketch and study,54,33
77526.jpg,Albert Bierstadt,Romanticism,cityscape,101,10
91326.jpg,Konstantin Makovsky,Romanticism,literary painting,101,20
25461.jpg,Eugene von Guerard,Romanticism,landscape,101,19
58758.jpg,Alexandre Istrati,Tachisme,abstract,115,0
51760.jpg,Kitagawa Utamaro,Ukiyo-e,genre painting,121,15
100386.jpg,Gustave Moreau,Symbolism,religious painting,110,30
100551.jpg,Nikolai Ge,Realism,portrait,97,27
22070.jpg,Richards Ruben,Abstract Expressionism,abstract,1,0
70940.jpg,Charles Willson Peale,Rococo,portrait,99,27
39088.jpg,Jacques Hérold,Lyrical Abstraction,abstract,52,0
81783.jpg,Polychronis Lembesis,Romanticism,genre painting,101,15
89879.jpg,Francisco Goya,Romanticism,portrait,101,27
22181.jpg,Gheorghe Tattarescu,Romanticism,genre painting,101,15
24372.jpg,Samuel Mutzner,Impressionism,landscape,41,19
37641.jpg,Aubrey Beardsley,Art Nouveau (Modern),design,10,12
24649.jpg,Francisco de Zurbaran,Baroque,religious painting,12,30
9056.jpg,Francesco Guardi,Baroque,veduta,12,38
18330.jpg,Maurice Prendergast,Impressionism,genre painting,41,15
76630.jpg,Leon Dabo,Tonalism,landscape,118,19
36467.jpg,John Singer Sargent,Realism,portrait,97,27
86621.jpg,Lorenzo Lotto,High Renaissance,religious painting,39,30
40741.jpg,Antonello da Messina,Early Renaissance,religious painting,28,30
69915.jpg,George Romney,Rococo,portrait,99,27
9651.jpg,Amedeo Modigliani,Expressionism,portrait,30,27
41695.jpg,John Singer Sargent,Realism,landscape,97,19
31924.jpg,Walter Crane,Neo-Romanticism,genre painting,71,15
17146.jpg,Ferdinand Hodler,Impressionism,genre painting,41,15
81067.jpg,Georges Seurat,Impressionism,genre painting,41,15
40414.jpg,Zdislav Beksinski,Surrealism,symbolic painting,109,35
39071.jpg,Georges Braque,Expressionism,still life,30,34
34651.jpg,Honore Daumier,Realism,caricature,97,9
11041.jpg,Rembrandt,Baroque,genre painting,12,15
71162.jpg,Gherasim Luca,Surrealism,abstract,109,0
23905.jpg,Zdislav Beksinski,Surrealism,symbolic painting,109,35
13736.jpg,Paul Klee,Abstract Art,abstract,0,0
90743.jpg,Edmund Dulac,Art Nouveau (Modern),illustration,10,17
72300.jpg,Henri Martin,Divisionism,landscape,27,19
72076.jpg,Francisco Bayeu y Subias,Neoclassicism,allegorical painting,73,2
71696.jpg,Raphael Kirchner,Art Nouveau (Modern),genre painting,10,15
14844.jpg,Maurice Utrillo,Post-Impressionism,cityscape,89,10
57779.jpg,Giovanni Domenico Tiepolo,Rococo,religious painting,99,30
26498.jpg,Peter Paul Rubens,Baroque,portrait,12,27
79291.jpg,Mario Zanini,Post-Impressionism,genre painting,89,15
96013.jpg,Diego Rivera,Muralism,history painting,60,16
67127.jpg,Carlos Merida,Cubism,abstract,23,0
18766.jpg,William Turner,Romanticism,landscape,101,19
49509.jpg,Rene Magritte,Surrealism,symbolic painting,109,35
29800.jpg,Romare Bearden,Neo-Expressionism,genre painting,68,15
72343.jpg,Niko Pirosmani,Naïve Art (Primitivism),genre painting,64,15
26197.jpg,Georges Seurat,Pointillism,genre painting,87,15
70045.jpg,Theodore Rousseau,Realism,landscape,97,19
97423.jpg,Theodoros Stamos,Color Field Painting,abstract,17,0
70673.jpg,Katsushika Hokusai,Ukiyo-e,bird-and-flower painting,121,6
47956.jpg,Joshua Reynolds,Rococo,portrait,99,27
37386.jpg,Roger Bissière,Art Informel,abstract,9,0
98347.jpg,Shibata Zeshin,Ukiyo-e,genre painting,121,15
44181.jpg,Henri Catargi,Post-Impressionism,sketch and study,89,33
19332.jpg,Paul Jacoulet,Ukiyo-e,portrait,121,27
87624.jpg,Pyotr Konchalovsky,Realism,still life,97,34
64940.jpg,Louay Kayyali,Expressionism,genre painting,30,15
40621.jpg,Edvard Munch,Symbolism,landscape,110,19
71068.jpg,Jacek Malczewski,Art Nouveau (Modern),self-portrait,10,31
85119.jpg,Guido Molinari,Abstract Expressionism,abstract,1,0
22057.jpg,Charles Lapicque,Fauvism,figurative,32,13
61027.jpg,Nicholas Roerich,Art Nouveau (Modern),mythological painting,10,23
32721.jpg,Jean-Leon Gerome,Orientalism,genre painting,82,15
94669.jpg,Stefan Popescu,Impressionism,cityscape,41,10
35916.jpg,Manuel Rodriguez de Guzman,Costumbrismo,genre painting,22,15
32200.jpg,Mabuse,Northern Renaissance,religious painting,79,30
102924.jpg,Mario Schifano,Art Informel,abstract,9,0
11701.jpg,James Tissot,Realism,cityscape,97,10
66588.jpg,Andrei Ryabushkin,Realism,genre painting,97,15
93868.jpg,Erte,Art Deco,symbolic painting,8,35
32213.jpg,Sigmar Polke,New European Painting,figurative,76,13
62873.jpg,Mario Schifano,Art Informel,abstract,9,0
102982.jpg,Fikret Mualla Saygi,Fauvism,genre painting,32,15
71092.jpg,Henri de Toulouse-Lautrec,Post-Impressionism,genre painting,89,15
72580.jpg,Mstislav Dobuzhinsky,Symbolism,landscape,110,19
8434.jpg,Kitagawa Utamaro,Ukiyo-e,genre painting,121,15
57942.jpg,Edward Burne-Jones,Romanticism,literary painting,101,20
11752.jpg,Egon Schiele,Expressionism,cityscape,30,10
46030.jpg,Nicolae Tonitza,Expressionism,portrait,30,27
97895.jpg,Clyfford Still,Expressionism,genre painting,30,15
102079.jpg,David Burliuk,Futurism,portrait,35,27
1471.jpg,Henri Rousseau,Naïve Art (Primitivism),landscape,64,19
70330.jpg,James Charles,Impressionism,landscape,41,19
66245.jpg,Maki Haku,Sōsaku hanga,abstract,114,0
6686.jpg,Zinaida Serebriakova,Art Deco,portrait,8,27
84595.jpg,Henri Laurens,Cubism,nude painting (nu),23,24
97544.jpg,Gwen John,Post-Impressionism,portrait,89,27
39197.jpg,Paul Klee,Surrealism,cityscape,109,10
51044.jpg,Canaletto,Baroque,cityscape,12,10
31462.jpg,Thomas Gainsborough,Rococo,portrait,99,27
38488.jpg,Gustave de Smet,Impressionism,landscape,41,19
98686.jpg,Henri-Edmond Cross,Pointillism,nude painting (nu),87,24
11266.jpg,Joaquín Sorolla,Impressionism,religious painting,41,30
32153.jpg,Vincent van Gogh,Realism,sketch and study,97,33
16718.jpg,Paul Peel,Academicism,genre painting,2,15
23717.jpg,Edward Burne-Jones,Romanticism,mythological painting,101,23
10584.jpg,George Henry,Impressionism,portrait,41,27
37768.jpg,Theophile Steinlen,Realism,illustration,97,17
96152.jpg,Theophile Steinlen,Art Nouveau (Modern),animal painting,10,3
31318.jpg,Ike no Taiga,Nanga (Bunjinga),sketch and study,61,33
25545.jpg,Georges Lacombe ,Pointillism,landscape,87,19
82296.jpg,Orest Kiprensky,Romanticism,self-portrait,101,31
101310.jpg,Anthony van Dyck,Baroque,religious painting,12,30
61089.jpg,Konstantin Yuon,Impressionism,cityscape,41,10
9501.jpg,Frederic Leighton,Academicism,portrait,2,27
10995.jpg,Vasile Dobrian,Abstract Expressionism,abstract,1,0
40874.jpg,Maurice Prendergast,Impressionism,cityscape,41,10
13075.jpg,George Lambert,Rococo,cityscape,99,10
13450.jpg,Esteban Vicente,Expressionism,genre painting,30,15
48800.jpg,Tamara de Lempicka,Art Deco,portrait,8,27
1039.jpg,Theodore Gericault,Romanticism,portrait,101,27
47753.jpg,Charles M. Russell,Romanticism,genre painting,101,15
51013.jpg,George Romney,Rococo,portrait,99,27
32183.jpg,Ernst Ludwig Kirchner,Expressionism,nude painting (nu),30,24
50718.jpg,Clarence Holbrook Carter,Magic Realism,landscape,53,19
84381.jpg,Claude Monet,Impressionism,landscape,41,19
58776.jpg,Jean Auguste Dominique Ingres,Neoclassicism,portrait,73,27
34944.jpg,Dieter Roth,Op Art,abstract,81,0
17310.jpg,Felice Casorati,Expressionism,portrait,30,27
15437.jpg,Bartolome Esteban Murillo,Baroque,religious painting,12,30
5162.jpg,Alexandre Jacovleff,Expressionism,portrait,30,27
70992.jpg,Varlin,Expressionism,genre painting,30,15
77585.jpg,Andre Derain,Fauvism,landscape,32,19
16226.jpg,John Hoyland,Color Field Painting,abstract,17,0
71988.jpg,Yves Klein,Nouveau Réalisme,religious painting,80,30
102492.jpg,Zdislav Beksinski,Surrealism,symbolic painting,109,35
95709.jpg,Camille Corot,Realism,landscape,97,19
16719.jpg,Gunther Gerzso,Hard Edge Painting,abstract,38,0
40558.jpg,Filippo Lippi,Early Renaissance,religious painting,28,30
10000.jpg,Kiyoshi Saito,Sōsaku hanga,portrait,114,27
94996.jpg,Giovanni Battista Piranesi,Neoclassicism,capriccio,73,8
71929.jpg,Theodor Severin Kittelsen,Neo-Romanticism,genre painting,71,15
68150.jpg,Peter Paul Rubens,Baroque,mythological painting,12,23
99034.jpg,Katsushika Hokusai,Ukiyo-e,genre painting,121,15
49224.jpg,Norman Zammitt,Light and Space,abstract,50,0
28889.jpg,Lovis Corinth,Academicism,religious painting,2,30
30095.jpg,Giorgione,High Renaissance,portrait,39,27
19322.jpg,Gino Severini,Cubism,still life,23,34
83385.jpg,Jean-Baptiste Oudry,Rococo,allegorical painting,99,2
73129.jpg,John Everett Millais,Romanticism,portrait,101,27
19921.jpg,Maxime Maufra,Post-Impressionism,landscape,89,19
22799.jpg,Charles M. Russell,Romanticism,genre painting,101,15
39530.jpg,Franz Marc,Realism,sketch and study,97,33
87448.jpg,Dan Christensen,Color Field Painting,abstract,17,0
62302.jpg,Jan Steen,Baroque,portrait,12,27
103132.jpg,Henri Matisse,Expressionism,genre painting,30,15
12169.jpg,Emmanuel Zairis,Impressionism,nude painting (nu),41,24
4267.jpg,Nikos Nikolaou,Expressionism,nude painting (nu),30,24
72508.jpg,William Simpson,Realism,battle painting,97,4
54755.jpg,Keisai Eisen,Ukiyo-e,bijinga,121,5
57399.jpg,Salvador Dali,Realism,still life,97,34
72942.jpg,Esaias van de Velde,Baroque,cityscape,12,10
84304.jpg,Orest Kiprensky,Romanticism,portrait,101,27
62310.jpg,Judith Leyster,Baroque,genre painting,12,15
80828.jpg,Amedeo Modigliani,Expressionism,portrait,30,27
66676.jpg,Marcel Duchamp,Fauvism,nude painting (nu),32,24
39425.jpg,Egon Schiele,Expressionism,nude painting (nu),30,24
89946.jpg,Erich Buchholz,Constructivism,abstract,20,0
41886.jpg,John Bratby,Expressionism,portrait,30,27
7583.jpg,Joan Miro,Naïve Art (Primitivism),landscape,64,19
61092.jpg,Sam Francis,Abstract Expressionism,abstract,1,0
66864.jpg,Henri Rousseau,Naïve Art (Primitivism),landscape,64,19
46918.jpg,Ilya Repin,Realism,religious painting,97,30
24238.jpg,Rene Magritte,Surrealism,symbolic painting,109,35
20763.jpg,William-Adolphe Bouguereau,Realism,portrait,97,27
4102.jpg,Suzanne Valadon,Post-Impressionism,sketch and study,89,33
12771.jpg,Salvador Dali,Surrealism,landscape,109,19
89514.jpg,Arnold Böcklin,Symbolism,mythological painting,110,23
98449.jpg,Abidin Dino,Expressionism,figurative,30,13
26379.jpg,Theophile Steinlen,Realism,sketch and study,97,33
4896.jpg,Johan Christian Dahl,Romanticism,landscape,101,19
21787.jpg,Hans Memling,Northern Renaissance,religious painting,79,30
72696.jpg,Frantisek Kupka,Expressionism,nude painting (nu),30,24
12602.jpg,Arturo Michelena,Romanticism,genre painting,101,15
1354.jpg,Richard Hamilton,Pop Art,portrait,88,27
71610.jpg,Karl Schrag,Expressionism,landscape,30,19
4906.jpg,Joshua Reynolds,Rococo,portrait,99,27
